window_index,RidgeCov,TargetRidge,Trend,Seasonal,EWM,EWMFast,EWMSlow,SeasonalOffset,SeasonalDrift,DampedTrend,MeanRevert,MeanRevertSlow,SeasonalEWM,SeasonalTrend,EWMTrend,ZeroPred,Persistence,HAR_EWM
0,0.2310492843,0.3383035362,0.04990373552,0.04407803342,0.0583014749,0.03653075173,0.13367185,0.037156526,0.06534520537,0.01043851022,0.07659891248,0.05955623463,0.05079098046,0.007999840192,0.008169802837,5.77082777,0.05845970288,0.05845970288
1,0.2686377466,0.4078894556,0.02964258008,0.046419058,0.05888115242,0.03893803433,0.1340432614,0.05368278548,0.06240592897,0.0172767099,0.07845011353,0.07028784603,0.05229293928,0.009099480696,0.01039813366,5.778996944,0.059036199,0.059036199
2,0.2186415046,0.3112281263,0.05578811839,0.04340913519,0.05921020731,0.03794207051,0.1483037025,0.03246902302,0.04747240245,0.009871375747,0.07384496182,0.05344282463,0.05067337677,0.008255477995,0.007965372875,5.783263683,0.02917124517,0.05826677009
3,0.2343632132,0.323269397,0.04944441095,0.04258044437,0.05737188458,0.03741148114,0.1303816885,0.02880867384,0.04489361122,0.00994876679,0.07291998714,0.05396533012,0.04931753501,0.008163549006,0.008056712337,5.788890362,0.03100596182,0.05775040388
4,0.2856840491,0.3853367269,0.03042384423,0.04288676754,0.05726886168,0.03850064799,0.1304257065,0.04382230714,0.0425670296,0.01411910634,0.07376953214,0.0625404343,0.04943838343,0.008796598762,0.009959027171,5.792565823,0.04761594534,0.05760287866
5,0.2958589494,0.3978833854,0.02637121268,0.04356925562,0.05892185494,0.03973475844,0.1534989029,0.04695262387,0.04277654365,0.01572570018,0.07303715497,0.06334265321,0.05054855347,0.009453023784,0.01113613974,5.796152592,0.05032072589,0.0575287044
6,0.2857424021,0.3972547054,0.0242798645,0.04375163838,0.05400240421,0.04062800482,0.09271976352,0.05291759595,0.04249003902,0.01561543625,0.0714116171,0.0612952821,0.04840342328,0.009901556186,0.01101028547,5.799577713,0.04782974347,0.057375554
7,0.3349424303,0.4614397287,0.0169385206,0.0479737334,0.05471416935,0.04324963689,0.09573640674,0.05561343208,0.04933948815,0.02662371099,0.07338444144,0.07174574584,0.05086521804,0.0139637785,0.01521997526,5.802524567,0.06941342354,0.0577445142
8,0.303702563,0.3912851512,0.02486088313,0.04592889547,0.05445585772,0.04352642968,0.0953284502,0.0678594932,0.04369450733,0.01542620454,0.07000406832,0.05953035876,0.04970955476,0.01099247951,0.01188536268,5.803156376,0.04582085833,0.0573910065
9,0.2530577183,0.3380440176,0.03687055036,0.04621329904,0.05310794711,0.04202372953,0.08849281818,0.04646516219,0.04791142046,0.01085063443,0.06729447097,0.05088287592,0.04926131293,0.00996092055,0.01014967915,5.803224087,0.03121514618,0.05648358539
10,0.2623130977,0.3381459713,0.038058009,0.04629303142,0.05216312408,0.04076249525,0.0857051909,0.03078488074,0.04969978705,0.0110144848,0.0664691031,0.05058984831,0.04886773229,0.01042081136,0.01054985914,5.802460194,0.03159420565,0.05560675263
11,0.2898523808,0.3663906157,0.03276168928,0.04510903358,0.05178758502,0.04070958868,0.08505056053,0.03539387509,0.04700088128,0.01356230024,0.06673331559,0.05473356321,0.04805794358,0.01172253583,0.01227371674,5.799734592,0.03971410915,0.05512030423
